user_id,transaction_day,transaction_id,merchant_id,amount,currency,transaction_type,risk_score,merchant_category,timestamp,payment_method_type,metadata
f62a08ec-c6a0-4da4-ac76-e9c259a321e1,2009-09-04,84f0df63-bcbc-42e0-8c6e-62c8fa366fd9,a5038b0b-da4e-4e3f-9feb-fc17408a805c,13936568.02,AUD,refund,19,Electronics,2024-11-28T01:13:51.679953,paypal,"{'device_id': '9f73d8c4-238e-4bf8-8b57-bff398fbd6d7', 'ip_address': '94.25.156.65', 'geo_location': {'lat': Decimal('7.0622795'), 'lng': Decimal('128.044715')}}"
87b57395-9b9e-4f9f-bd01-10547ab954eb,2024-07-14,3ee5f678-299e-41af-9d95-557382edaa34,97da0f2d-4eae-408c-b25b-b5a8791a62cc,16087650.32,USD,purchase,63,Entertainment,2024-08-15T21:32:16.241853,debit_card,"{'device_id': 'af6a956a-8229-45bb-b6c6-650b6e9a6a0e', 'ip_address': '56.167.147.206', 'geo_location': {'lat': Decimal('-8.5932855'), 'lng': Decimal('67.672758')}}"
bef4522d-f4ae-48e4-ac42-74ddb5966398,1993-01-29,9a7d6b02-52f9-461b-aab1-a34e727cfb81,30e52e28-e0cb-472b-b9ed-a96c8ce2bf54,14960458.66,EUR,purchase,48,Clothing,2024-08-31T08:32:53.304793,bank_transfer,"{'device_id': 'c7837522-d83f-49ab-975b-2ec2e4058067', 'ip_address': '112.236.155.230', 'geo_location': {'lat': Decimal('1.494760'), 'lng': Decimal('-73.889558')}}"
bb4df420-ab21-45b9-ae75-6155a2933094,2004-04-07,bada7b21-6f78-43e9-9773-671daa03ec9b,017b23b5-d56d-4a45-8fc1-96b77503d240,84348849.1,GBP,withdrawal,57,Electronics,2024-12-27T12:06:13.580065,bank_transfer,"{'device_id': '6ad43bf8-85e1-42bb-ab59-a819a20989eb', 'ip_address': '63.156.234.189', 'geo_location': {'lat': Decimal('-71.504375'), 'lng': Decimal('-105.929920')}}"
3c3c0492-d478-4925-ad96-5b8f68632688,1975-08-05,56649bcb-03dc-4980-b756-ba8454e7f6e8,82631235-915c-4a04-9644-6bd648b43b87,981212.8,GBP,refund,0,Electronics,2024-10-04T22:05:11.741467,debit_card,"{'device_id': 'ff997926-19fd-4a18-bfb2-2ede7b6eaa20', 'ip_address': '181.49.80.30', 'geo_location': {'lat': Decimal('-66.8948265'), 'lng': Decimal('47.346809')}}"
9003c431-363c-414e-984e-246df575d314,1980-09-27,0afd4951-17a0-4aa7-9cf1-8918a08d4b6b,af2b17c4-2a6e-424b-bbf6-337527641731,44310176.77,CAD,deposit,93,Restaurant,2024-11-19T03:41:56.949004,debit_card,"{'device_id': '9e1cf41f-13ee-41fd-aabb-2780522650f5', 'ip_address': '180.254.204.70', 'geo_location': {'lat': Decimal('28.0025365'), 'lng': Decimal('1.710284')}}"
2b1dc968-4e78-40d4-bf10-af94ebb8c339,1984-03-27,b1de9fd0-1dc3-4466-8942-e660973ed198,393d7e8c-2796-40da-a382-fe897927dc72,14755386.71,EUR,purchase,15,Automotive,2024-06-03T05:03:52.358720,credit_card,"{'device_id': '0d315496-9a7a-443b-a6de-6c7869f7889d', 'ip_address': '73.224.36.135', 'geo_location': {'lat': Decimal('44.3046655'), 'lng': Decimal('14.106785')}}"
55052672-0c65-49cf-8032-c109d7437f45,1975-10-18,14ad015a-871c-44fe-8ec5-8c238c9be7e3,17c79b48-5ac4-4d13-84fe-cc75c0d9c0b5,26822580.19,AUD,deposit,90,Restaurant,2024-05-24T18:34:26.029758,debit_card,"{'device_id': '4718a605-b92f-4a22-994d-9b0b77bde3e3', 'ip_address': '121.163.177.213', 'geo_location': {'lat': Decimal('-64.978177'), 'lng': Decimal('96.516145')}}"
0fe63c89-ac8f-4c2d-b8e8-32ffe00a1794,2007-02-19,7883600f-7971-4b5f-bef4-a8492f9c761b,4c2b8d44-aac2-4a1e-b20a-1256c3adf7c5,14967375.01,AUD,withdrawal,84,Automotive,2024-09-26T09:27:48.168844,credit_card,"{'device_id': '498e6260-0bf7-44a7-b57d-253b0411aa30', 'ip_address': '23.174.24.104', 'geo_location': {'lat': Decimal('58.781509'), 'lng': Decimal('112.282134')}}"
c5836b30-18fc-4970-a4bc-3626b015537f,1978-01-18,366ac890-d4dc-4fa2-9e1b-18b1745f15da,0d67599e-13ad-4463-a223-4273bd4cd25f,13211147.87,GBP,withdrawal,59,Health,2024-11-23T01:14:08.285912,debit_card,"{'device_id': '276751f6-6a11-47ea-ac68-2e2e48ef488f', 'ip_address': '213.10.17.122', 'geo_location': {'lat': Decimal('32.5550795'), 'lng': Decimal('175.729385')}}"
c9de0747-e8d8-4710-b271-29006f0feabe,2018-03-31,6aa96cbf-6a2d-47cf-bcb3-5e131118e04d,798229ed-1976-4bce-a535-1d359d8ec449,70788550.8,AUD,deposit,6,Health,2024-05-17T23:21:39.002034,credit_card,"{'device_id': 'c902deae-73bf-4092-87d1-e6682ff4b785', 'ip_address': '106.71.204.145', 'geo_location': {'lat': Decimal('16.2483625'), 'lng': Decimal('-48.641015')}}"
ef9122eb-1da3-4b52-b687-142f180c191c,1988-10-22,4360f221-ac06-4850-9db2-d4ff4adc3860,255dd7e4-b138-4b69-9f1e-63beb99354ca,50671325.88,CAD,deposit,11,Automotive,2024-07-26T16:05:37.090572,debit_card,"{'device_id': 'f11ce028-d25e-4efc-b092-0bd1cc0c1fd4', 'ip_address': '202.211.203.204', 'geo_location': {'lat': Decimal('-21.324306'), 'lng': Decimal('-31.684137')}}"
031a4ff3-aa8f-4e72-90c9-150cd1abea94,1999-08-10,55219515-4195-4d28-afd1-cb9a2d600272,4c254b85-e7b5-4fcd-b55e-30b449e5b4fa,93605811.99,AUD,refund,18,Electronics,2024-07-05T15:07:25.136432,bank_transfer,"{'device_id': '9fbeee2b-b9af-491d-b471-de67b89e0f44', 'ip_address': '139.89.182.51', 'geo_location': {'lat': Decimal('35.269941'), 'lng': Decimal('116.992124')}}"
72ce8c3f-1aa1-43b1-9935-145aa6a4c6c1,1985-07-12,9164dcd4-8dd5-4b9c-8ff6-8f567d7d96fe,4770caff-03fd-467d-8d96-7b81cc91e1e4,99423007.47,EUR,deposit,40,Entertainment,2024-04-22T09:09:29.290468,debit_card,"{'device_id': 'ec6947ff-4ef7-46c7-a414-6da745fce026', 'ip_address': '211.28.149.220', 'geo_location': {'lat': Decimal('-77.7869905'), 'lng': Decimal('39.668169')}}"
060ac5da-6491-4ea1-bccc-4883899954f7,1983-07-17,7e496e6c-2844-45ff-bcf4-7e90b73f6cb5,5e515fcf-7ff0-4e65-b19d-6d3d2113f283,73617658.2,CAD,withdrawal,97,Automotive,2024-12-16T18:50:08.029227,credit_card,"{'device_id': 'af3624fc-c29d-4b94-9869-636a2a9f85e6', 'ip_address': '188.6.192.229', 'geo_location': {'lat': Decimal('17.708455'), 'lng': Decimal('-4.680743')}}"
5029560e-6453-4f68-86b7-ebd9d388cdc1,1977-01-19,86937627-c859-477c-873c-74c4fb4d6197,2cd9e5bb-064d-42f6-9283-fcffa0020f23,89961947.41,GBP,withdrawal,93,Grocery,2024-08-24T21:30:32.286563,credit_card,"{'device_id': 'b623fe01-05e7-4139-9446-9437b3bbdddf', 'ip_address': '187.125.221.156', 'geo_location': {'lat': Decimal('6.9882605'), 'lng': Decimal('-29.434142')}}"
6f7422e7-2c8e-4962-a729-bdadfca64a89,1976-09-01,322bc3dc-cb14-4a8f-8fd1-f0b801724468,e9fd065a-c1e5-4ea2-989a-5fd8dff20882,58236601.87,AUD,withdrawal,85,Grocery,2024-11-01T09:20:51.836539,debit_card,"{'device_id': '6a9466e9-2f49-49d4-b1a6-7c490df873ee', 'ip_address': '10.165.187.76', 'geo_location': {'lat': Decimal('7.350986'), 'lng': Decimal('-129.332399')}}"
bfce7ef5-de20-4afc-9208-1e198e64ec04,1989-06-17,8975d231-66e4-40b4-ba6e-8b41992efa68,ca1a1219-265f-4842-90ca-66697a747565,48485655.47,GBP,deposit,92,Entertainment,2024-08-26T21:42:37.122518,paypal,"{'device_id': 'e72a08de-7f60-4439-ba9a-02fccb5008f4', 'ip_address': '202.73.204.20', 'geo_location': {'lat': Decimal('66.6814245'), 'lng': Decimal('149.004847')}}"
817534b3-7dff-4704-a623-812414da5eea,1998-02-10,e81380aa-00de-42e2-9b06-40079aac0e42,ce5902b4-064b-4f7c-802c-2a732051dccb,65901194.88,CAD,withdrawal,46,Grocery,2024-03-14T11:51:08.668958,bank_transfer,"{'device_id': 'f860ebf0-5e27-41d9-8ccc-1086477530d1', 'ip_address': '160.157.210.36', 'geo_location': {'lat': Decimal('-38.600330'), 'lng': Decimal('62.770090')}}"
a5d2443d-506d-4ddc-8c3b-803dbf2ff3aa,2015-12-25,cdb0a9bf-a34f-4510-b0c9-18644997d726,8433572e-76be-475f-b2d9-7d98f698ced5,7343993.64,USD,purchase,19,Grocery,2025-02-16T22:32:35.158811,paypal,"{'device_id': '14c7270c-fe97-4fb1-8aa9-0d71280ff464', 'ip_address': '23.32.121.84', 'geo_location': {'lat': Decimal('-5.4830735'), 'lng': Decimal('-28.976642')}}"
691c6622-f93d-476b-bb83-cfaad956d673,2024-12-11,16f4bfef-7288-405f-8519-02a4d5fef763,0c7cb58b-8944-4c9d-8686-255754c693e3,92483730.89,AUD,refund,51,Entertainment,2024-04-28T22:08:35.050607,credit_card,"{'device_id': 'acefb65c-cf0a-4d7c-bcaa-efe84cb9ca31', 'ip_address': '43.68.88.27', 'geo_location': {'lat': Decimal('51.5841105'), 'lng': Decimal('-158.195095')}}"
bde1bdf7-db34-4886-8990-00f7f9eb7708,2018-03-20,b28923d5-a3d8-4961-af94-850657f6d3c2,cd17a431-16e5-4697-8c52-bcb4e7b3827a,65815112.81,AUD,withdrawal,30,Electronics,2024-07-23T23:33:35.482670,bank_transfer,"{'device_id': 'b337b135-2ad7-43e1-b9d8-fafbde469b52', 'ip_address': '88.106.215.27', 'geo_location': {'lat': Decimal('80.392823'), 'lng': Decimal('-122.626238')}}"
58de743c-05b2-4e34-9f14-0e1e52b5a634,2004-07-02,617e613b-51a2-489a-9f35-3ba6cf594839,510fc342-acae-4bb3-b5c9-86f51c1d9c94,54726287.48,CAD,refund,95,Grocery,2024-11-18T01:41:08.390351,bank_transfer,"{'device_id': 'cd5de570-996c-414c-b5cd-f83e3392c635', 'ip_address': '24.252.164.104', 'geo_location': {'lat': Decimal('48.295860'), 'lng': Decimal('-112.356739')}}"
c97d17a3-e561-4037-99bc-ea10bcb73223,2000-01-24,3a153bc1-79e2-4268-89d6-bc06111db088,afe92fe8-c3eb-4bee-9706-81489c7b1ac3,53051144.53,GBP,purchase,22,Travel,2024-11-08T03:26:12.926910,paypal,"{'device_id': '3d8c78e1-aad2-4b13-a966-cd025990a5b2', 'ip_address': '217.130.134.87', 'geo_location': {'lat': Decimal('44.926539'), 'lng': Decimal('-122.550174')}}"
81e64e98-d444-4492-8139-d16505fe4b18,1976-09-15,f09e7b03-edef-435d-8e79-560706319dee,a559519c-d515-472a-a7e8-eb10d0517edf,41866921.47,EUR,refund,23,Entertainment,2024-11-06T01:53:28.548848,paypal,"{'device_id': '30d6f722-7a2a-4542-9ebd-20bfa145208d', 'ip_address': '120.203.117.155', 'geo_location': {'lat': Decimal('-66.142495'), 'lng': Decimal('-23.293055')}}"
62296670-9fd2-4834-866e-6a7733f5eb3d,1991-10-20,caedf602-e52e-4729-9a40-5ffb7b374fd1,77e10b85-de5e-431e-a656-9ae7a5838976,13308587.61,EUR,purchase,21,Electronics,2024-07-03T01:29:22.605381,paypal,"{'device_id': 'f55da60e-2b4f-42e2-ae7b-ba91fac223cf', 'ip_address': '217.165.31.121', 'geo_location': {'lat': Decimal('45.5872955'), 'lng': Decimal('-86.346930')}}"
73cedf58-5472-4bb0-a7ab-8d038fb5cf28,2019-10-27,6ef2b2de-e316-404f-819f-84bb44cc4b89,28f6a5ef-cf22-430c-8a54-d813685e1581,55360482.81,USD,purchase,80,Travel,2024-09-26T16:46:38.177113,paypal,"{'device_id': '5d87ab3c-04e9-4b9a-aa61-dbb43cedde09', 'ip_address': '193.56.247.101', 'geo_location': {'lat': Decimal('24.583281'), 'lng': Decimal('-10.757459')}}"
fafa2fa2-6531-4322-9d25-78485938f5c7,1998-03-10,ce543ab2-6a7c-4de4-87c2-eeb53b988efa,626ef594-b9cd-42aa-88fb-19aac58d9e09,34255497.37,EUR,purchase,37,Entertainment,2024-07-09T11:49:53.304875,paypal,"{'device_id': 'f89601f3-cdc0-4e2c-85eb-5c4ccb16be22', 'ip_address': '97.237.240.118', 'geo_location': {'lat': Decimal('69.372412'), 'lng': Decimal('-8.243723')}}"
bd09f736-76d5-4bf4-9d58-acb336ccfbd8,1990-01-30,4a078600-e286-47c0-b356-f5ee03d0af04,5113f837-9e67-4f01-99fd-867303060302,18471047.44,CAD,withdrawal,73,Clothing,2024-04-02T17:53:17.213410,debit_card,"{'device_id': '4279782f-1c39-47fb-9d50-9a70f9bd467c', 'ip_address': '117.66.212.177', 'geo_location': {'lat': Decimal('24.069577'), 'lng': Decimal('-100.473186')}}"
89dcc4a8-0021-47c1-a340-60e0d2ef3e3c,2021-02-12,5ab3064b-1e68-4aa2-9b9a-2ccb189edbe4,6a3bb28f-1931-43c8-8480-37ed4388b1fb,78557350.93,GBP,purchase,18,Electronics,2024-06-07T17:55:29.228432,debit_card,"{'device_id': 'b5acb560-059a-4c32-91bc-94ea9ae1ce84', 'ip_address': '71.87.162.26', 'geo_location': {'lat': Decimal('-67.076879'), 'lng': Decimal('167.498278')}}"
c598686a-aef8-4178-8c17-ee0fcb03f3b5,2004-08-31,14c0f058-9e4a-4587-91ab-e2fc5b5b5af8,e695ed0b-9afe-4577-89d8-e5cb0117590d,11009112.62,EUR,purchase,41,Travel,2024-05-05T20:13:15.686070,debit_card,"{'device_id': '5ca9a5c6-7e08-494b-9d5c-5c9193a0cf71', 'ip_address': '181.184.103.234', 'geo_location': {'lat': Decimal('47.0648095'), 'lng': Decimal('-98.189073')}}"
feb9c611-1b84-43a4-b504-4c02c86380e2,1989-11-20,d11e90bd-df19-4d00-91e5-1052a7d3caf1,458d1ec3-d557-4c77-9866-e5b96baa63bc,78207462.04,USD,purchase,46,Travel,2025-01-25T23:30:30.582937,debit_card,"{'device_id': 'd19d4a77-1db2-451a-a486-96883245659e', 'ip_address': '217.162.47.241', 'geo_location': {'lat': Decimal('-48.397219'), 'lng': Decimal('-24.512116')}}"
b8d667a8-0c64-4d36-8495-c5809c08463a,2007-10-16,e4487f40-2689-4691-8122-1c17b1e42b14,d8e5a601-6b45-4661-ac48-100cd1dc1786,9607641.55,USD,refund,83,Clothing,2024-08-20T12:35:48.611594,debit_card,"{'device_id': '37fc7a9e-ae12-471b-a8e2-7968cb76b6e5', 'ip_address': '115.2.190.4', 'geo_location': {'lat': Decimal('-37.171603'), 'lng': Decimal('161.505986')}}"
bc38ba7d-575c-4ad3-a8a8-28f2bf188ab1,1999-07-30,26f5986d-c5dd-4276-9759-5992b755a65e,64adb883-4106-4fa2-af59-b7f15a43fbcc,13606255.03,USD,purchase,22,Restaurant,2024-12-31T04:41:13.791691,paypal,"{'device_id': '4f449e9f-f0c4-4c05-9f06-0a3d34dea519', 'ip_address': '195.168.156.178', 'geo_location': {'lat': Decimal('-16.3664575'), 'lng': Decimal('-51.733648')}}"
bd92b485-f45c-4cc5-9759-ceecf10fb285,1999-04-26,12f30a8b-fd85-46e4-9f58-a1860e4eab09,8fd828ec-3f54-4229-85f4-a3b3bf0be79a,36168465.08,CAD,withdrawal,40,Clothing,2024-07-11T18:18:14.915094,credit_card,"{'device_id': '14239154-9038-4a1e-a94f-e800474b2bf5', 'ip_address': '3.10.13.36', 'geo_location': {'lat': Decimal('10.119069'), 'lng': Decimal('111.244836')}}"
3004d676-bd20-4556-96a7-490745e816ba,1986-01-26,0eaab93f-5bdb-4c71-a990-74aef8e3cbf4,aba97e9c-3b60-41aa-9c01-fa138e5e9abd,14252007.75,CAD,withdrawal,67,Electronics,2024-09-15T02:46:30.614258,bank_transfer,"{'device_id': 'e9e7318e-fc64-4972-b999-e11d9ab11ed0', 'ip_address': '37.252.17.210', 'geo_location': {'lat': Decimal('72.3587475'), 'lng': Decimal('-114.015386')}}"
09e16a13-f6fc-4244-8a38-5f8a35054f93,2000-06-26,7c6fedf9-94f6-4799-9f1f-46b2964215a0,b0a6970d-0045-44bd-89bb-e17a9dcb204e,42026482.9,AUD,purchase,44,Health,2024-08-28T01:23:53.121552,debit_card,"{'device_id': '18cc66a0-96c1-48bd-a4ed-e2ca385f12c0', 'ip_address': '168.246.143.15', 'geo_location': {'lat': Decimal('54.094188'), 'lng': Decimal('52.740905')}}"
8ba2b8b7-9e0e-4599-b4b7-e2f989fe9eb4,1981-10-26,0830afc2-d9ff-4db4-ab8c-3b18d8feb211,0fd4184f-856e-4371-8661-9cb090395ab5,74206673.82,GBP,purchase,54,Health,2025-01-22T19:00:28.963714,paypal,"{'device_id': 'd44536f9-0be7-4927-bd54-e12ed3349c88', 'ip_address': '35.16.123.155', 'geo_location': {'lat': Decimal('2.8220075'), 'lng': Decimal('-127.347007')}}"
a6c0c384-89b4-4df8-bd85-2e7a07a80a7a,2025-02-05,b2349036-55fa-4be3-bb58-1debe92e49dc,3d2392b8-ec0a-45de-835e-cb23c79b411f,15788615.94,EUR,purchase,19,Clothing,2024-10-01T11:16:00.884846,paypal,"{'device_id': 'b89c4ab8-0248-40a3-b09e-48a9f8dfd22b', 'ip_address': '194.81.195.63', 'geo_location': {'lat': Decimal('-77.0017775'), 'lng': Decimal('-48.662393')}}"
58dd406a-ee19-4f9c-a18e-1df71602a655,1994-02-18,759ffeff-dc9d-415e-8197-e0b6e07d09b4,d0bb9a9c-cf81-42f1-8164-aad9b9b17857,87620971.9,USD,withdrawal,73,Grocery,2024-05-31T20:17:58.125797,paypal,"{'device_id': 'e01111ae-e647-40fa-962e-4a6ea2772b4d', 'ip_address': '45.121.55.194', 'geo_location': {'lat': Decimal('-84.574038'), 'lng': Decimal('38.498746')}}"
95099c36-ab81-408f-ab6c-1022b3659d1d,1987-05-13,20a27c00-32fb-40c3-80cf-1705b1f15539,53f32305-21ce-4c64-92d6-df2a0d890823,57031995.94,GBP,withdrawal,56,Automotive,2024-09-17T06:24:56.935918,bank_transfer,"{'device_id': '5f81b9b6-cb95-4e9e-a869-4580a9847251', 'ip_address': '219.172.245.84', 'geo_location': {'lat': Decimal('-57.3036085'), 'lng': Decimal('20.097530')}}"
1e34a635-b237-4d23-8fa3-f6fd17d8ece9,2018-03-06,cbeba439-2927-4966-b117-bbc37d0898c5,3376fb9b-bc46-431e-83c6-5a0a408266e9,23685895.15,AUD,refund,84,Clothing,2024-10-27T04:02:10.153367,debit_card,"{'device_id': 'fc22048b-720c-4393-9ba7-52d8e1904fbc', 'ip_address': '16.102.219.253', 'geo_location': {'lat': Decimal('-7.000895'), 'lng': Decimal('41.985629')}}"
72b88b8f-76ab-4c76-bded-eaa463e827a2,1983-06-01,14d3c514-a251-412d-b9ff-2babd0c757fc,eef81c65-2962-47af-a86b-4e02d90031e8,39463310.08,GBP,refund,98,Restaurant,2024-04-03T03:47:53.461482,paypal,"{'device_id': '4470f76d-4bca-47d3-bd71-5da001a9b47f', 'ip_address': '141.23.51.157', 'geo_location': {'lat': Decimal('-4.5426635'), 'lng': Decimal('97.736407')}}"
1b843405-a6de-4d58-80c9-991da707d5a0,2022-01-13,3b8b0212-9389-43f1-87a3-d8d9dab989c9,ca04e74f-b25f-426b-a5a2-1b0dfc7b56f3,90085095.67,USD,purchase,66,Grocery,2024-08-08T11:54:07.793334,paypal,"{'device_id': 'c769b144-801d-4df2-bd6d-1e1f1939fd91', 'ip_address': '147.79.244.96', 'geo_location': {'lat': Decimal('88.0174705'), 'lng': Decimal('18.349512')}}"
65a72676-3386-4ba4-a8cd-8b4480d682c0,1990-05-20,fe83e984-5915-4f1f-a5cb-393d08770c08,a1c81509-4d40-4802-a4f3-eb13208fea8b,52738431.08,AUD,refund,36,Restaurant,2024-06-07T02:16:07.063421,credit_card,"{'device_id': '41f07654-4f31-4483-bd58-735686bb58ee', 'ip_address': '102.166.115.93', 'geo_location': {'lat': Decimal('-16.739937'), 'lng': Decimal('-18.358788')}}"
4fbc5335-696b-46e3-adb3-ae49f91985a3,2002-08-20,9a07d023-08b8-42bd-a7b4-96379307959c,e37d5c58-4e4b-40ba-a115-ca20d84bf870,66834465.21,CAD,refund,20,Restaurant,2024-03-28T11:51:16.127243,bank_transfer,"{'device_id': '9aa0de38-fc81-40e5-9fcd-cc8fd121e837', 'ip_address': '173.254.184.243', 'geo_location': {'lat': Decimal('-16.827529'), 'lng': Decimal('-62.874304')}}"
b4176ff4-f242-4a4f-80b1-71c707ce4682,1987-09-25,c0ca2324-9129-4598-889f-856dba8776f1,b7ee89a1-e41f-4498-8553-a8fd8dd972b8,78505409.87,EUR,refund,46,Entertainment,2024-05-20T20:44:00.116122,credit_card,"{'device_id': '1b65eb1e-fca7-4b42-a339-a9fa9d4bf65b', 'ip_address': '137.32.86.157', 'geo_location': {'lat': Decimal('20.0437985'), 'lng': Decimal('148.473922')}}"
cb0546ab-cfc8-43b5-a025-4159ca7c30b2,1988-07-26,6a6a7770-6ce1-479c-a580-bbda70c73bdc,45f25299-b042-4988-9ef4-f05f8f10036c,84442559.34,EUR,deposit,31,Clothing,2024-07-25T19:27:39.733990,paypal,"{'device_id': 'af8eb4e8-89ce-4847-92c9-bf75a123996e', 'ip_address': '58.246.23.144', 'geo_location': {'lat': Decimal('-51.4098445'), 'lng': Decimal('-92.876533')}}"
1d1656d5-a5f3-44e1-80df-49e2ceb8572b,2022-01-29,4e7f4ad9-18d8-4186-b0a6-90db9a85ba8d,f7a5a20d-2699-480a-a59f-1a5b19c5b093,6345090.57,CAD,withdrawal,22,Travel,2024-05-16T06:03:32.500933,credit_card,"{'device_id': 'cbd298bf-a431-49a0-b949-98dd2e561f2b', 'ip_address': '2.167.70.53', 'geo_location': {'lat': Decimal('65.403676'), 'lng': Decimal('57.868713')}}"
fb30c09e-2051-459e-90b4-d3f5c93dd54f,2008-12-03,083de27b-8e1b-4b56-90a6-8719d09ce004,33a28333-1f88-478c-97ef-410431cad4d0,81223878.45,USD,refund,61,Travel,2024-08-18T07:36:00.973531,credit_card,"{'device_id': '479132d1-0077-4529-be9f-56219beae7be', 'ip_address': '211.92.61.156', 'geo_location': {'lat': Decimal('-63.3056855'), 'lng': Decimal('-116.205458')}}"
deaa5a61-9300-435a-add7-e73eeec02bd2,2016-07-20,0937b1bc-e614-4fd9-be19-451c3df3d481,5a7f2dfb-39a4-4389-8845-815534687bf4,56771704.94,GBP,purchase,34,Entertainment,2024-11-18T18:03:44.290077,paypal,"{'device_id': '77d8222d-c672-4178-a4c1-e6f0895e940f', 'ip_address': '223.145.30.33', 'geo_location': {'lat': Decimal('-39.258632'), 'lng': Decimal('46.215939')}}"
05637c60-4527-4a62-92c7-f934187b0fb8,1992-02-05,eb6a4247-c683-4133-b7fe-59d1c4b30d38,da192e46-4a3a-4512-b57e-1e6f3c8d9f45,47614317.97,AUD,purchase,54,Restaurant,2024-06-12T03:36:28.725518,paypal,"{'device_id': '111d8d23-e827-41e7-ad14-c5b086d728d7', 'ip_address': '23.151.75.91', 'geo_location': {'lat': Decimal('64.9864955'), 'lng': Decimal('-141.005345')}}"
cd84aabb-5777-48ef-a07f-a8e47da95e43,2018-10-29,b2ad53f7-8612-456a-bd2a-a14a50f74b55,ff3f76b3-2d4d-482b-a51d-871661d31128,82515835.94,EUR,deposit,97,Restaurant,2025-03-03T03:50:08.693512,bank_transfer,"{'device_id': '1ea2675a-7566-4e1f-bdbe-ec176c9b46ee', 'ip_address': '57.9.240.44', 'geo_location': {'lat': Decimal('83.041262'), 'lng': Decimal('76.702151')}}"
7f2391a5-f346-4c16-88c2-8268208cd172,1988-07-25,e10809b1-8577-4d93-8fc9-5017a20feaee,396c8e87-6db8-4589-b991-3881da3621c1,60516722.28,AUD,refund,10,Restaurant,2024-10-07T04:24:10.048106,bank_transfer,"{'device_id': 'f89fac2f-1cdc-446e-885d-aedd3d1bc9f2', 'ip_address': '208.196.10.249', 'geo_location': {'lat': Decimal('22.8098645'), 'lng': Decimal('-175.952687')}}"
a6976a9a-65b5-4d0c-9ddd-f4ea3a84f516,2024-12-03,cda12ebf-267c-48c8-9015-148d7fae3d96,08307ab5-8a29-40d1-b727-a1bc551d8ed4,42028537.09,CAD,withdrawal,61,Clothing,2025-01-31T01:43:44.496845,debit_card,"{'device_id': '0ae0f742-de7d-413e-8f44-204043a49ae6', 'ip_address': '65.102.194.239', 'geo_location': {'lat': Decimal('-63.2299735'), 'lng': Decimal('-41.968289')}}"
ea797a71-47ab-405c-9d6e-28c818b3f5dd,1993-04-10,9c181d1d-b6c7-4279-97b7-c8a0be4cf554,c643fdbc-844c-4e21-9773-f03954f71f97,38727426.53,CAD,deposit,14,Health,2024-09-01T13:14:15.850583,bank_transfer,"{'device_id': 'a24e31cc-3f21-4514-9847-19cf06f8e1b5', 'ip_address': '121.85.192.229', 'geo_location': {'lat': Decimal('43.4953505'), 'lng': Decimal('142.114688')}}"
200074c1-9b86-4193-82a5-49c612942abf,1999-10-04,144bb9a4-4736-422f-a24d-7387fa5bacc1,6201fcbf-90f9-4f3c-a301-72a1a37154e7,77167419.69,GBP,purchase,83,Health,2024-10-03T04:41:50.692106,paypal,"{'device_id': '206ebee6-71cb-4cd3-8298-df4b4d520931', 'ip_address': '139.153.232.19', 'geo_location': {'lat': Decimal('74.713013'), 'lng': Decimal('-42.008842')}}"
70a1ab7c-1c4b-4c3d-a1d9-f357dbb76c5b,1975-01-13,69459ab4-bde5-4f2c-bc0b-c5e4cb849f42,ae4a5f95-aece-46e8-8869-91ce50bba701,56463292.62,CAD,refund,88,Entertainment,2025-01-08T01:38:03.157525,paypal,"{'device_id': 'a1abc8d6-4892-4d7b-b643-46adb81f8138', 'ip_address': '56.249.89.136', 'geo_location': {'lat': Decimal('-59.069867'), 'lng': Decimal('-16.349942')}}"
b179c19a-fc09-4db5-bb00-cf56a5ac785d,1988-10-16,73596b6d-4ee7-4019-81f4-43b3243ff1fd,3c26eea2-26d7-42a8-add7-0063911145f9,26509066.61,CAD,deposit,11,Entertainment,2024-10-06T22:13:17.592213,debit_card,"{'device_id': 'a04b1881-419c-4163-972b-dfbae5ee0dd8', 'ip_address': '6.226.112.149', 'geo_location': {'lat': Decimal('-4.919944'), 'lng': Decimal('15.876972')}}"
52e9e754-bf6d-4d6d-b771-ddfba621b865,1979-06-10,ec99eb58-98a9-4951-a98f-54793be33963,537fe0e4-c917-44da-80a5-87be9993d80f,8910266.91,USD,refund,6,Clothing,2024-04-04T15:29:00.515989,debit_card,"{'device_id': '5f0bd670-06d8-414a-bf30-03b81db9369a', 'ip_address': '18.136.111.197', 'geo_location': {'lat': Decimal('-50.8346285'), 'lng': Decimal('-123.411063')}}"
64027cfd-f4fd-41c1-b948-347c6e493fcf,2007-02-19,3f1be611-b088-471b-8ae6-ee5054fbec3a,85b58615-0a46-48fc-91cf-f1a578d30c06,22238203.68,CAD,refund,46,Entertainment,2024-03-26T16:45:54.965578,bank_transfer,"{'device_id': 'e65cb599-bc7f-46a8-ab44-27d7606543bf', 'ip_address': '125.151.7.167', 'geo_location': {'lat': Decimal('-13.4390525'), 'lng': Decimal('-63.765399')}}"
